pH,TDS,Turbidity,Phospate,Nitrate,Iron,COD(mg/L),Chlorine,Sodium,Class
7.539969194,694,0.43,0.002627506,8,0.316631417,399,3,9,1
7.511732674,664,2.87,0.003458539,8,0.364300226,416,4,15,3
7.523534169,645,1.16,0.00383811,8,0.400818238,411,4,19,3
7.503078942,626,2.07,0.001828876,8,0.348432103,407,1,10,3
7.554225483,900,3.2,0.004991225,8,0.391419456,398,3,16,2
7.591563318,919,3.3,0.02386364,6,0.307009349,413,2,4,3
7.599371454,969,3.27,0.009325168,8,0.359620082,423,4,2,3
7.536023538,893,3.65,0.005348757,7,0.371078304,413,3,1,3
7.548951565,638,1.89,0.018019825,7,0.331754754,405,4,20,3
7.576964428,808,1.12,0.024617022,6,0.373533049,409,4,14,3
7.583129012,969,3.9,0.0259158,6,0.402257591,425,4,11,3
7.508075764,781,3.48,0.012690572,7,0.307003009,406,4,8,3
7.573388285,707,4.04,0.027092647,8,0.367161511,424,4,4,3
7.57113751,682,3.5,0.006196833,8,0.363397229,411,3,15,3
7.534333435,640,3.69,0.024800189,7,0.380206367,393,4,9,4
7.554734298,843,2.72,0.001584761,6,0.376795115,410,4,14,3
7.523212296,948,4.14,0.016301282,6,0.382149794,410,2,10,3
7.51912337,808,2.63,0.002614908,8,0.364675536,391,1,6,1
7.566167007,956,3.57,0.001591111,6,0.333219581,407,2,5,3
7.511116693,971,2.11,0.027682115,7,0.406431052,405,3,4,3
7.54126574,793,3.65,0.011279384,6,0.390300756,415,1,18,3
7.504438222,906,4.15,0.005228607,7,0.346564691,418,1,14,3
7.585576365,676,4.03,0.001721406,7,0.408155564,396,1,1,1
7.599609185,692,3.75,0.011590993,6,0.368317782,416,3,15,3
7.532752016,956,0.23,0.025837452,8,0.312912146,418,1,5,3
7.538082193,800,3.19,0.01119315,8,0.373885822,403,4,16,3
7.547293319,950,1.9,0.019799816,8,0.322794901,411,2,12,3
7.571997541,651,0.38,0.007561418,6,0.384405629,407,1,2,3
7.564081861,743,1,0.021827034,6,0.389048515,422,2,5,3
7.550884736,973,3.24,0.028309275,8,0.377988113,392,4,13,2
7.526876442,925,3.92,0.005977898,7,0.328121664,390,3,11,2
7.589332781,678,3.01,0.019838616,7,0.324139304,414,3,1,3
7.502307355,875,0.18,0.025506652,7,0.38839731,412,3,18,3
7.571855857,788,1.07,0.009460916,6,0.306739854,395,3,18,4
7.535633065,733,2.5,0.001199335,6,0.404417218,424,2,14,3
7.531240978,841,3.07,0.001501608,8,0.356810994,393,1,18,1
7.587418129,687,3.61,0.017142507,8,0.385446203,429,1,12,3
7.505654196,829,1.71,0.001146317,6,0.38277705,405,3,1,3
7.55769003,799,2.93,0.009522687,7,0.325676213,393,4,19,4
7.508759167,722,0.98,0.010826094,6,0.401007062,400,4,13,3
7.589473507,717,0.34,0.029035201,7,0.383505303,396,1,20,4
7.564754855,931,2.1,0.025144963,8,0.3096869,426,4,2,3
7.551341573,906,4.02,0.014339153,7,0.337260916,420,2,6,3
7.569019392,665,2.93,0.020028229,6,0.365826655,392,4,11,4
7.575264825,666,1.19,0.021377345,7,0.357616804,412,4,7,3
7.588651872,909,3.71,0.025516908,8,0.315364965,403,1,3,3
7.524507525,636,1.97,0.021524244,7,0.395355977,400,1,17,3
7.599119737,868,3.52,0.003838155,7,0.3245515,427,4,18,3
7.561885277,624,3.38,0.01340241,8,0.396026357,400,2,18,3
7.59839304,790,2.46,0.00501792,7,0.35226849,425,4,10,3
7.512612277,771,2.14,0.021897086,6,0.304828139,411,2,10,3
7.595288842,912,0.74,0.022257538,7,0.34384758,423,2,6,3
7.554746811,741,3.45,0.010722298,8,0.38157805,395,3,10,4
7.574690988,950,0.31,0.010208839,8,0.379282712,415,4,15,3
7.549207011,855,3.22,0.020194819,6,0.309463966,429,2,12,3
7.534238965,855,1.05,0.014879109,8,0.360276515,413,1,18,3
7.568217474,703,2.5,0.003665126,6,0.309526858,415,1,4,3
7.549882546,764,1.7,0.019947737,6,0.366062973,402,2,6,3
7.55074063,929,0.71,0.025580162,7,0.389320716,427,4,16,3
7.538322019,810,3.92,0.002683405,7,0.398705969,399,3,15,1
7.528741487,949,1.49,0.018182153,6,0.30779038,430,4,20,3
7.509880759,909,3.52,0.023745121,6,0.389302804,411,4,14,3
7.51827091,861,3.34,0.015167609,8,0.380471733,405,1,12,3
7.546281896,821,3.87,0.010576858,6,0.300733165,408,4,7,3
7.542403944,970,3.1,0.018718631,8,0.40828294,409,4,9,3
7.53605632,709,3.74,0.027362021,8,0.323674215,416,4,1,3
7.540820596,757,2.63,0.02611255,7,0.395484262,418,3,2,3
7.526753885,973,0.24,0.022102683,8,0.384156983,402,2,16,3
7.528518588,695,3.11,0.027655123,8,0.329269556,395,1,16,4
7.507792678,766,1.51,0.027071436,6,0.370253376,398,4,1,4
7.598571403,768,2.18,0.017898235,7,0.373924583,415,2,5,3
7.550559492,857,0.17,0.01150568,8,0.333724108,420,1,18,3
7.572009241,634,0.8,0.011303702,7,0.391216613,423,1,10,3
7.597407315,848,0.55,0.00531416,7,0.304546039,415,4,12,3
7.595782406,877,1.91,0.009537666,7,0.319812674,417,1,2,3
7.513510497,629,2.58,0.024412162,8,0.388701735,411,3,17,3
7.588594533,872,3.33,0.021705166,6,0.351393821,390,4,4,4
7.588696782,781,2.75,0.019162425,7,0.366063391,399,3,12,4
7.591723199,656,2.27,0.008146685,6,0.360238905,407,3,20,3
7.595124695,777,3.86,0.003006282,6,0.316733118,424,1,5,3
7.521142071,928,0.15,0.01056325,6,0.402447877,399,3,20,2
7.510157858,954,2.5,0.02853032,7,0.322884772,390,1,20,2
7.514813811,895,2.62,0.020718738,6,0.393622816,398,1,6,4
7.59443847,912,3.64,0.007614604,7,0.35581901,398,3,16,2
7.593135839,805,3.14,0.0291837,8,0.350588982,408,2,4,3
7.598726245,811,1.46,0.02591454,8,0.357295981,417,1,5,3
7.548111389,676,0.93,0.023144445,7,0.341356723,405,4,14,3
7.507545475,727,3.26,0.023395794,8,0.373107525,420,4,1,3
7.518350829,666,3.53,0.02342473,6,0.322811184,412,2,8,3
7.510372642,792,0.11,0.01265971,7,0.315281187,412,1,9,3
7.532719437,656,1.01,0.02994659,8,0.385233462,400,2,8,3
7.503547689,933,2.32,0.006196888,7,0.384810312,393,2,4,2
7.549097038,890,2.35,0.010318979,6,0.345402835,395,1,1,4
7.573147092,694,4.01,0.000801797,8,0.394004233,400,3,19,3
7.547373299,791,0.41,0.013588763,7,0.393913562,405,3,14,3
7.541563929,706,2.48,0.005912324,7,0.357488187,421,3,13,3
7.551281902,712,1.41,0.022476539,7,0.355484024,392,4,2,4
7.541813944,806,1.31,0.007946353,6,0.334237971,397,4,17,4
7.570247612,926,3.46,0.009447863,6,0.376190111,407,2,19,3
7.512520464,771,4.01,0.02148976,7,0.330378342,424,2,12,3
7.572709584,632,1.62,0.00340259,7,0.300305381,429,2,18,3
7.598973583,952,2.13,0.025731217,7,0.308390687,427,3,12,3
7.553623745,733,2.68,0.012944191,8,0.375882808,414,2,14,3
7.531905301,875,1.98,0.015677064,6,0.397673241,416,2,4,3
7.546934445,822,3.24,0.017292757,8,0.381223682,426,2,4,3
7.585523318,821,0.53,0.00280747,7,0.357095051,428,3,20,3
7.537743313,786,2.83,0.019632049,6,0.363797792,401,2,18,3
7.542175751,708,0.16,0.025554536,6,0.311589948,390,3,2,4
7.550762705,629,1.87,0.018661831,8,0.351295841,413,4,1,3
7.532818605,954,1.42,0.027578376,8,0.335636397,399,2,19,2
7.563919249,759,1.11,0.02494353,8,0.315307586,397,2,9,4
7.54302692,657,1.6,0.003165235,8,0.359525576,413,2,3,3
7.515073803,714,3.54,0.002294143,8,0.356141227,414,2,3,3
7.592103069,792,1.03,0.013334213,6,0.38672841,417,3,15,3
7.503552093,970,2.34,0.007155787,8,0.338452479,415,2,16,3
7.569625363,866,4.09,0.022248584,6,0.329498538,403,3,17,3
7.575785853,930,2.58,0.026559479,8,0.352469664,413,4,14,3
7.590298767,949,0.18,0.023714058,7,0.361637127,427,3,17,3
7.588257604,966,0.17,0.019138799,6,0.38820754,410,2,17,3
7.54751486,804,0.93,0.003735583,6,0.372812762,392,1,20,1
7.563700775,869,1.17,0.023068029,7,0.323226283,425,4,15,3
7.535335294,898,2.77,0.026275679,8,0.301013749,398,4,8,4
7.519579664,715,1.52,0.012442076,6,0.315225724,398,4,12,4
7.503607668,725,2.86,0.004594994,7,0.339084513,396,3,4,1
7.567403846,814,1.7,0.026220465,6,0.382523028,403,2,14,3
7.527088523,948,1.4,0.00518349,7,0.365732858,422,4,11,3
7.547419568,856,3.62,0.029072375,8,0.400828332,394,4,10,0
7.528096184,918,3.18,0.01852878,6,0.399464966,397,3,12,2
7.513635919,696,3.18,0.013153578,6,0.386650288,423,3,14,3
7.57646835,632,2.06,0.005217999,8,0.326685325,407,2,17,3
7.552661784,952,2.92,0.014045997,7,0.353487727,414,2,16,3
7.537198282,872,2.74,0.012829119,6,0.377657491,393,4,16,4
7.593654135,805,2.98,0.027454137,6,0.322962562,396,1,18,4
7.565232447,856,2.29,0.012907822,8,0.404266369,430,3,12,3
7.562461978,634,4.14,0.015678661,6,0.406537549,399,4,8,0
7.519233885,939,4.14,0.018770888,8,0.407530854,399,4,4,2
7.571680443,702,1.94,0.01480863,7,0.334835248,419,4,15,3
7.55327893,796,0.14,0.025710166,8,0.317378717,423,1,7,3
7.523047697,846,3.95,0.002851594,7,0.306615385,430,1,8,3
7.597658134,949,1.89,0.029890797,7,0.38271912,423,2,14,3
7.541121681,802,1.54,0.025976177,6,0.397309064,396,2,13,4
7.544519872,854,3.13,0.024267388,7,0.383100645,403,4,20,3
7.579695871,783,1.48,0.021735317,7,0.351529221,417,4,3,3
7.590068667,927,2.99,0.008602561,6,0.399081151,423,1,17,3
7.521234613,933,3.96,0.002199472,8,0.339624012,421,4,17,3
7.536813536,866,3.37,0.020881542,7,0.332988589,399,3,20,4
7.542149852,740,4.18,0.008918504,8,0.407198129,416,3,6,3
7.502665407,973,1.01,0.006441115,7,0.318100993,408,2,5,3
7.589861255,690,1.48,0.005583977,8,0.374978454,420,4,11,3
7.531169171,726,1.27,0.029321288,7,0.37517404,420,4,20,3
7.51430293,645,2.33,0.024263083,8,0.313900047,394,3,11,4
7.52079535,780,0.49,0.008900424,6,0.368779319,400,3,3,3
7.590490911,941,1.99,0.005344535,6,0.403301598,421,3,20,3
7.576281798,962,3.42,0.023500828,6,0.30747881,401,3,2,3
7.581490618,935,2.49,0.020114923,8,0.381321535,416,3,5,3
7.516796425,661,1.79,0.025238859,8,0.353957856,406,2,14,3
7.599359857,647,1.76,0.00553189,8,0.374699385,430,1,5,3
7.557136362,964,1.41,0.024349032,8,0.334206065,421,1,1,3
7.565558158,837,2.12,0.029337928,6,0.408466072,430,2,6,3
7.514454489,697,0.17,0.010509081,6,0.306930244,401,4,4,3
7.536862058,694,1.18,0.024660548,6,0.315107967,414,3,4,3
7.546484572,950,2.05,0.000259102,8,0.389221989,423,1,3,3
7.513916445,792,1.63,0.025702306,8,0.310020572,398,4,10,4
7.572615988,726,0.5,0.018222087,8,0.403221601,417,3,13,3
7.597175549,658,3.3,0.012371345,7,0.343840486,392,4,8,4
7.53644079,638,1.36,0.001419768,6,0.407841194,421,3,2,3
7.580583308,659,1.82,0.015812582,8,0.371372203,397,2,18,4
7.502832161,684,0.61,0.018787625,7,0.345678329,394,2,6,4
7.530124411,975,2.4,0.02721625,8,0.360464442,406,1,18,3
7.518093063,952,4.13,0.018154545,7,0.395170359,406,1,7,3
7.596701365,654,2.1,0.011781981,8,0.401043306,426,1,20,3
7.587685746,839,2.79,0.017907197,6,0.382774405,427,2,16,3
7.559773241,730,2.36,0.006960227,7,0.316030191,406,1,8,3
7.50429935,736,2.52,0.008270107,7,0.333436355,425,2,13,3
7.572096228,746,1.36,0.02757855,8,0.306395181,418,2,9,3
7.511845581,897,0.71,0.020492174,8,0.374361081,401,3,20,3
7.55816599,945,3.82,0.015135924,6,0.338389075,399,3,10,2
7.559390976,650,3.14,0.024424705,6,0.316570724,412,4,12,3
7.554025079,804,3.32,0.007101265,8,0.332321327,412,3,17,3
7.563051205,874,0.21,0.01600715,7,0.337782275,400,2,19,3
7.509428909,681,0.68,0.020828738,7,0.376838965,430,3,3,3
7.518277602,768,2.23,0.024907866,6,0.353723381,401,2,15,3
7.594171589,747,1.99,0.009586805,7,0.345662984,416,2,3,3
7.557818307,716,2.04,0.021131792,6,0.395745731,424,4,9,3
7.595642763,771,2.29,0.00554843,7,0.369481553,412,2,2,3
7.55656523,647,3.38,0.021873704,7,0.333967568,402,4,12,3
7.562152995,799,2.49,0.011751992,6,0.304717326,405,4,8,3
7.577826759,962,1.54,0.006786877,7,0.40711937,409,3,12,3
7.519292671,887,3.54,0.027591703,8,0.355770484,417,3,8,3
7.53990955,872,0.47,0.009792424,6,0.355968296,392,2,14,4
7.588017881,815,0.3,0.010090764,6,0.346147416,404,2,19,3
7.512237334,795,3.83,0.003080733,6,0.363869865,408,3,8,3
7.583453342,898,1.22,0.019226449,7,0.367560441,414,3,8,3
7.545259035,641,2.88,0.015372051,7,0.403971134,416,3,11,3
7.556761401,670,1.44,0.010161438,7,0.304617054,406,4,16,3
7.527829229,933,3.55,0.013535405,8,0.360615747,403,1,11,3
7.588340674,686,0.34,0.010336342,6,0.339195501,428,3,6,3
7.521267059,650,2.26,0.002704355,7,0.372876452,405,1,10,3
7.578226803,815,0.93,0.008800691,8,0.328829041,430,1,18,3
7.50948946,851,1.5,0.013416615,8,0.342729676,418,4,11,3
7.503375645,857,3.65,0.017840594,6,0.371487457,410,4,12,3
7.541527617,888,1.65,0.015122907,6,0.345507963,408,3,9,3
7.535283178,676,2.02,0.029036178,8,0.304982157,393,1,6,4
7.505586488,786,3.62,0.015592798,7,0.377833524,426,1,14,3
7.559411002,742,0.15,0.007873936,7,0.354833337,413,2,11,3
7.568346257,728,1.54,0.001384992,6,0.334719145,423,4,10,3
7.592134266,899,3.59,0.012108074,6,0.352504673,391,4,20,4
7.506154113,767,2.35,0.025204457,7,0.328148103,425,3,8,3
7.543043596,905,3.85,0.011348434,7,0.386200752,411,4,3,3
7.562640342,954,1.1,0.006414267,6,0.302905361,426,2,1,3
7.507355259,795,3.83,0.024256841,8,0.403089131,430,3,12,3
7.527959568,878,2.94,0.011299908,7,0.350909162,429,2,2,3
7.583787884,971,1.79,0.02188075,7,0.333536735,416,1,12,3
7.577355996,778,3.28,0.020481225,6,0.311563619,392,4,11,4
7.581831002,785,2.36,0.013073614,7,0.351670063,413,3,11,3
7.529739967,825,3.46,0.026785133,7,0.397179995,428,4,3,3
7.505534148,646,4.15,0.009122055,6,0.395953355,410,3,1,3
7.509817712,941,3.48,0.021146178,7,0.370002999,400,2,9,3
7.517754466,820,1.52,0.016429509,6,0.354963257,405,4,4,3
7.530737694,658,2.7,0.011897058,7,0.312602996,411,2,19,3
7.583266265,950,2.33,0.002521985,7,0.361808488,390,4,18,2
7.560950509,874,1.8,0.003892141,7,0.338209159,428,4,2,3
7.518454121,675,1.56,0.019651741,6,0.40688932,407,2,17,3
7.58840679,817,3.93,0.01442265,8,0.373084527,420,2,4,3
7.505142829,655,4.16,0.00603879,6,0.346211208,418,2,7,3
7.570833421,817,3.34,0.012948829,6,0.300518524,403,3,3,3
7.563021169,701,1.4,0.007235819,8,0.327972965,410,4,15,3
7.542428527,971,0.14,0.022708143,6,0.325253532,420,2,15,3
7.591799555,663,1.41,0.011088556,7,0.352059039,405,2,14,3
7.590466633,723,3.86,0.022510987,8,0.382794442,411,3,12,3
7.540284029,624,3.77,0.023292135,8,0.331788696,394,1,17,4
7.556589456,971,3.97,0.023692191,6,0.380828161,394,1,6,2
7.501950296,786,3.53,0.019491462,7,0.320036459,392,4,4,4
7.573155816,964,0.5,0.028913267,8,0.3738035,416,3,9,3
7.588881594,967,0.52,0.023826735,8,0.346200407,395,1,18,2
7.528397453,819,3.19,0.02551193,8,0.382055638,418,2,6,3
7.563661224,782,3,0.007559611,8,0.313332208,402,1,7,3
7.590093038,696,2.29,0.015336182,6,0.329411924,408,3,13,3
7.545677571,839,3.59,0.009264069,8,0.353043298,407,4,11,3
7.581235804,675,1.35,0.011806263,6,0.340323061,394,3,11,4
7.558000229,825,2.66,0.004112663,8,0.315774891,391,3,7,1
7.501997484,812,1.57,0.028794488,6,0.338613233,413,3,4,3
7.520999223,748,2.85,0.013497716,6,0.367629305,396,1,19,4
7.51520649,623,2.15,0.005100796,8,0.358984141,428,4,13,3
7.53675471,973,3.11,0.028219246,7,0.301367835,408,4,5,3
7.53721547,764,1.64,0.018251117,8,0.366917203,398,3,9,4
7.562589057,905,2.32,0.028929447,7,0.366896323,410,4,9,3
7.54753395,792,3.29,0.006009617,6,0.404345387,397,2,19,0
7.531460118,749,2.47,0.005915315,6,0.319035235,401,2,7,3
7.505295287,757,0.42,0.010562026,7,0.354122338,393,3,6,4
7.524305481,812,3.37,0.017981228,8,0.363381829,398,2,10,4
7.502744225,633,2.03,0.023196823,8,0.390133195,427,4,5,3
7.519640031,674,2.09,0.020631757,8,0.312096607,413,2,5,3
7.505553871,755,2,0.025713307,6,0.409765038,396,1,19,0
7.572954488,917,3.75,0.021923367,6,0.383942866,429,1,2,3
7.555096931,696,1.76,0.002866923,7,0.307504168,416,3,8,3
7.570884181,946,0.77,0.027194979,8,0.408217665,405,2,9,3
7.520127536,936,0.92,0.003780706,7,0.344403999,415,3,5,3
7.564522453,753,1.08,0.020208366,7,0.379650047,401,4,15,3
7.538653237,695,4.2,0.00139129,6,0.392605948,396,4,10,1
7.522502496,688,0.81,0.011906327,8,0.348288501,408,4,1,3
7.51570325,772,0.2,0.019295275,7,0.303887335,396,1,18,4
7.591830493,649,3.26,0.010613904,6,0.329924954,408,1,19,3
7.59329574,683,1.52,0.027488647,8,0.316937033,401,2,8,3
7.58721427,772,2.36,0.002792827,8,0.360983502,397,3,13,1
7.545555137,968,1.65,0.017061298,7,0.363643388,419,4,1,3
7.547066678,931,1.04,0.028378054,7,0.349934462,397,4,20,2
7.517881955,717,1.05,0.003548346,7,0.376163461,422,1,5,3
7.510850498,947,4.17,0.004008171,7,0.301243926,421,3,17,3
7.53948431,805,2.9,0.020337129,6,0.319054635,402,3,9,3
7.53420906,899,2.04,0.003141128,8,0.333225924,423,3,13,3
7.595463114,814,3.26,0.006548061,7,0.384215054,423,1,17,3
7.504556231,856,3.97,0.009160672,6,0.394896353,407,4,7,3
7.557280663,627,4.18,0.004458517,8,0.328678654,420,2,10,3
7.536979762,792,4.17,0.028927203,8,0.333551875,414,3,14,3
7.557702632,666,3.71,0.013804425,7,0.324867982,405,1,15,3
7.507811348,970,0.98,0.023403227,7,0.301603925,403,3,7,3
7.525199246,848,1.13,0.021617031,7,0.344894561,395,2,6,4
7.586418567,814,1.02,0.013649372,8,0.303397704,398,2,9,4
7.517061842,674,3.71,0.017847741,6,0.345786969,400,3,19,3
7.523366385,622,0.85,0.026444438,8,0.344202424,399,2,5,4
7.558517044,644,2.68,0.023903074,7,0.340196647,419,1,11,3
7.549534015,798,2.46,0.012779879,8,0.303734466,393,2,10,4
7.535369502,803,2.42,0.020249316,8,0.309537643,395,1,2,4
7.524105371,921,1.53,0.005328124,6,0.325403095,406,3,15,3
7.57716492,665,2.47,0.006656989,8,0.352216553,397,1,4,4
7.517325704,970,4.14,0.027353382,8,0.364029373,415,2,1,3
7.542623284,839,1.67,0.019000014,8,0.407889834,413,4,18,3
7.528113306,782,2,0.026539821,6,0.385768701,428,4,18,3
7.547119736,825,3.77,0.0219062,8,0.303249298,398,2,16,4
7.563845273,637,3.56,0.016382318,6,0.344898216,426,4,1,3
7.535748706,954,1.21,0.022843441,7,0.393345016,421,1,2,3
7.596634729,879,0.9,0.020314885,8,0.345784535,418,4,5,3
7.522898058,685,1.24,0.022747529,8,0.391775473,422,1,5,3
7.540542939,707,3.21,0.011585997,6,0.362979582,422,2,13,3
7.518674659,943,2.67,0.01848641,8,0.386175668,401,1,15,3
7.509309531,733,3.73,0.006930049,7,0.300420205,402,1,15,3
7.580073116,809,0.24,0.015595383,7,0.378257131,397,4,6,4
7.583680235,864,1.82,0.017861071,6,0.360930702,393,2,20,4
7.552913751,735,0.44,0.007973516,8,0.320303265,409,1,2,3
7.554856806,810,3.43,0.01079778,6,0.325840471,407,4,7,3
7.512813923,714,3.15,0.024084569,7,0.326213737,422,1,8,3
7.559561679,923,3.03,0.027780363,6,0.381767558,404,1,13,3
7.523547333,774,0.44,0.019538117,7,0.361162977,394,1,2,4
7.551735679,715,1.22,0.00795645,7,0.388683672,392,3,2,4
7.579924396,762,0.78,0.008714573,6,0.304737302,392,4,20,4
7.502479319,728,3.18,0.002168181,8,0.401622313,404,4,14,3
7.517445969,782,3.59,0.022281837,8,0.383562997,421,3,6,3
7.528534657,675,2.89,0.029864834,6,0.407474398,420,4,9,3
7.502037461,863,2.89,0.008705474,6,0.31514336,427,2,7,3
7.574179519,780,2.58,0.006468676,7,0.340765013,410,2,18,3
7.593739049,773,1.79,0.026118598,8,0.400002446,404,2,7,3
7.583469965,692,0.72,0.002530197,7,0.307890796,428,2,9,3
7.57106982,731,3.74,0.002703632,8,0.352456443,404,4,17,3
7.520263667,755,1.91,0.002832741,8,0.379787351,404,4,5,3
7.579984766,743,1.78,0.003257465,8,0.388521322,407,1,12,3
7.584139806,631,3.37,0.009593879,6,0.336697776,424,3,15,3
7.583306546,663,3.89,0.018209085,8,0.340607797,425,1,20,3
7.511441561,778,3.4,0.004009597,8,0.398044934,392,2,19,1
7.528838061,747,3.81,0.011606777,6,0.351168155,402,4,11,3
7.528278479,972,3.83,0.029171276,7,0.391555685,409,1,20,3
7.544226991,767,3.69,0.012510755,6,0.368133866,420,2,3,3
7.590100246,757,3.75,0.007125533,7,0.347937905,394,3,13,4
7.524074776,866,2.36,0.022083051,6,0.304810216,403,1,18,3
7.500924118,979,0.94,0.007504159,7,0.37147796,404,1,19,3
7.564205162,871,4.01,0.027116775,8,0.369326166,406,2,14,3
7.520605363,770,2.93,0.002990991,6,0.363834546,401,1,10,3
7.591950303,830,2.92,0.020148245,6,0.383858105,420,3,9,3
7.576356274,758,1.11,0.016788143,8,0.307590947,392,3,1,4
7.59081223,887,3.73,0.026723671,8,0.345990088,430,2,2,3
7.51670101,661,1.55,0.011246178,8,0.333298361,403,3,17,3
7.51566768,965,3.52,0.006923199,8,0.364389029,412,2,5,3
7.587602227,741,2.47,0.004253942,8,0.389732253,428,3,16,3
7.504384777,628,3.53,0.024481983,6,0.40689221,414,2,7,3
7.58305807,956,1.02,0.012971333,6,0.33082731,411,2,18,3
7.5446389,689,3.98,0.029138185,7,0.318266914,390,4,14,4
7.57346296,867,1.57,0.005679655,6,0.360761862,396,2,17,4
7.559471467,634,3.93,0.014141936,7,0.315088262,413,4,6,3
7.563568268,949,0.62,0.006993711,7,0.362416244,393,3,17,2
7.519430789,632,3.76,0.017791594,8,0.335206618,415,1,15,3
7.541938866,918,2.75,0.005793136,8,0.316881327,411,3,13,3
7.560860389,775,0.65,0.002716563,8,0.364146146,407,4,2,3
7.588111641,665,3.75,0.029790604,7,0.373545173,391,4,8,4
7.535291479,945,2.3,0.005884411,7,0.315095056,402,2,5,3
7.528443223,732,3.27,0.013470851,7,0.397100734,409,2,8,3
7.532456356,795,0.55,0.020130699,6,0.313357754,407,1,17,3
7.59889202,949,0.96,0.00704399,8,0.313314333,415,4,14,3
7.568231706,697,1.68,0.013077548,7,0.358015086,409,4,14,3
7.526891056,886,2.64,0.02022485,8,0.366662856,429,2,3,3
7.542457597,956,3.67,0.012241777,8,0.333648201,420,2,18,3
7.538140982,643,1.71,0.022328373,8,0.33313797,394,4,4,4
7.508244351,819,2.73,0.025032612,6,0.324749646,417,4,20,3
7.528817158,677,2.61,0.028117806,8,0.342844959,418,2,1,3
7.591503061,905,3.68,0.006312053,6,0.362462288,405,2,12,3
7.503638,901,3.3,0.02163441,7,0.345163405,398,4,20,2
7.500348129,845,3.85,0.005194854,6,0.324448391,413,4,20,3
7.592525247,788,2.3,0.011971365,6,0.391241603,421,2,16,3
7.581877003,662,2.26,0.000675204,7,0.347899177,399,4,18,1
7.554702976,966,3,0.026382653,7,0.322353429,402,2,10,3
7.588262469,890,0.63,0.019242535,7,0.347149028,402,4,9,3
7.573197383,839,2.42,0.004177511,8,0.337054458,397,2,19,1
7.563254531,752,3.91,0.002986406,6,0.395722548,426,2,12,3
7.569714493,953,0.38,0.026724916,6,0.33899759,392,2,12,2
7.52285131,624,1.2,0.009476754,6,0.378709157,405,1,2,3
7.58673111,894,0.94,0.027113046,7,0.33221446,425,3,9,3
7.580673232,635,1.83,0.002506479,8,0.386706445,422,2,15,3
7.510090343,750,0.43,0.017700999,6,0.397348115,410,1,15,3
7.58200012,833,3.27,0.00196652,7,0.401624883,414,1,15,3
7.523000631,865,3.67,0.027083651,6,0.326807975,395,1,14,4
7.551403078,728,1.73,0.020052253,8,0.32266083,390,2,6,4
7.576055725,865,1.66,0.018355303,6,0.315444642,423,3,6,3
7.500270868,792,0.98,0.027879819,8,0.39873889,405,3,8,3
7.544571256,770,1.78,0.002208819,7,0.33116211,406,2,3,3
