pH,TDS,Turbidity,Phospate,Nitrate,Iron,COD(mg/L),Chlorine,Sodium,Class
7.519212073,756,2.14,0.023861153,8,0.396730821,398,3,4,1
7.542695749,945,1.36,0.028317205,6,0.362281647,392,1,17,0
7.510157691,639,0.7,0.016953956,6,0.316440008,420,3,13,0
7.588495018,812,3.75,0.007472939,8,0.395299922,430,4,6,0
7.524875875,968,3.25,0.025393013,6,0.369417177,393,4,7,0
7.589306223,912,4.11,0.01588172,7,0.339439414,399,3,6,0
7.560930654,764,3.8,0.014182184,8,0.30593871,393,1,14,1
7.554796268,839,2.69,0.010541801,7,0.349456671,421,4,20,0
7.548940159,943,1.29,0.022077485,7,0.357960369,404,4,16,0
7.527715123,907,0.29,0.015679479,7,0.343670243,410,2,1,0
7.536625211,866,1.3,0.01093753,7,0.309312476,396,3,18,1
7.515899138,847,0.68,0.012590676,8,0.380419336,428,4,11,0
7.561489372,901,3.52,0.014114817,8,0.401049606,391,2,19,0
7.517036727,931,3.62,0.020442892,7,0.353435587,410,3,3,0
7.541423201,920,4.08,0.015734062,6,0.378398631,427,2,19,0
7.520931278,835,0.41,0.008112643,8,0.389309034,416,3,3,0
7.511319181,685,0.85,0.02942472,8,0.337801429,405,3,5,0
7.503189902,872,4.09,0.017886211,8,0.302832793,421,1,18,0
7.556062557,839,1.91,0.0241843,7,0.391980364,412,1,13,0
7.538509855,785,0.53,0.024791125,7,0.335618643,402,2,4,0
7.5949294,891,3.77,0.012493452,6,0.405894134,421,4,6,0
7.530222885,883,0.56,0.004447926,6,0.37570155,410,4,1,0
7.560695763,943,0.9,0.007809764,7,0.312073629,419,1,1,0
7.528372919,840,1.35,0.007434601,7,0.300299799,396,2,3,1
7.54540277,882,0.72,0.026372011,8,0.321701978,400,4,3,0
7.5948531,871,0.79,0.021872168,7,0.301648189,400,3,12,0
7.589385004,840,0.41,0.011234278,7,0.357256138,420,3,2,0
7.531058301,896,1.77,0.024899207,6,0.333748635,396,2,17,1
7.528887542,841,3.78,0.006498817,6,0.353825689,419,3,11,0
7.589514442,855,1.42,0.014867577,8,0.332312507,425,4,20,0
7.534955643,810,0.1,0.017285762,8,0.333922635,391,4,12,1
7.577516112,701,3.52,0.018273883,7,0.363560983,408,1,3,0
7.586271029,720,0.31,0.021490246,6,0.376532981,396,3,19,1
7.55002834,960,3.47,0.019164138,7,0.343892927,407,3,4,0
7.554359749,847,2.01,0.000820814,6,0.333842173,390,4,13,0
7.582670123,880,0.71,0.024594811,8,0.393637033,402,2,11,0
7.536432655,944,3.41,0.022378319,6,0.394309768,412,4,4,0
7.51365839,909,0.44,0.016242577,6,0.311505961,422,1,15,0
7.516230656,852,4.08,0.023879767,7,0.408731568,419,1,3,0
7.588253613,686,0.35,0.027803336,6,0.362646899,416,4,7,0
7.55450721,773,2.99,0.011104999,8,0.405457707,396,2,14,0
7.552359461,827,1.22,0.027908808,8,0.312363334,423,4,12,0
7.500617804,968,2.61,0.020728359,8,0.400794629,399,2,17,0
7.528899101,860,0.64,0.016835498,8,0.322240411,407,3,10,0
7.509995986,876,3.52,0.005620677,7,0.323093884,414,1,6,0
7.557246403,801,0.9,0.011451506,6,0.363961907,406,1,18,0
7.57886153,681,0.11,0.025285263,7,0.400165236,398,4,2,0
7.549574567,970,2.54,0.020322371,8,0.378359144,392,2,17,0
7.558573546,681,1.02,0.026403705,8,0.316497382,414,4,16,0
7.500934502,877,1.22,0.012316561,6,0.382576593,421,4,11,0
7.593214326,764,2.97,0.00077842,7,0.390054286,423,4,4,0
7.537459305,820,3.4,0.019728756,7,0.353121467,426,3,4,0
7.552952323,702,1.21,0.029073931,7,0.335147235,401,1,8,0
7.510154904,878,4.01,0.025870355,7,0.378566706,404,3,1,0
7.572723819,684,3.82,0.002129886,8,0.319985754,405,3,7,0
7.521362409,853,1.81,0.000308261,8,0.374934665,400,3,17,0
7.587589548,627,2.3,0.018336853,8,0.353254775,429,3,1,0
7.538846834,972,3.39,0.015944335,7,0.333256166,426,3,20,0
7.531355549,968,0.75,0.00369901,8,0.383857402,391,1,19,0
7.508431365,920,2.32,0.004318117,8,0.400104084,400,2,3,0
7.59351297,813,3.64,0.015403211,7,0.317076,411,4,2,0
7.577123494,866,3.3,0.009588984,8,0.323618441,393,3,15,1
7.513339235,679,1.18,0.023345,7,0.38286758,391,3,12,1
7.586685236,730,1.81,0.004731851,8,0.344011533,412,4,6,0
7.5291977,710,2.39,0.020388263,6,0.321428105,409,3,11,0
7.537222715,918,0.66,0.003913248,6,0.361613712,403,1,9,0
7.566248767,965,3.22,0.002529104,7,0.401350621,405,2,16,0
7.528215147,930,2.63,0.007087571,6,0.385853846,402,1,11,0
7.589283658,778,1.33,0.028368701,8,0.356463864,405,3,14,0
7.52874614,736,2.75,0.000531221,8,0.317688945,430,4,17,0
7.582455449,643,3.32,0.017035271,7,0.383796915,404,1,15,0
7.55562065,742,3.55,0.013879597,8,0.342435815,408,1,12,0
7.550059879,964,2.37,0.005122774,7,0.302900424,406,4,6,0
7.517425129,638,3.37,0.013218023,7,0.392119758,413,1,2,0
7.555732183,707,2.52,0.021645354,6,0.33432774,407,2,17,0
7.51627442,950,1.97,0.015196487,8,0.355698541,415,1,10,0
7.568676432,770,1.24,0.013517379,6,0.360650917,400,1,15,0
7.540079164,947,2.07,0.006052971,8,0.318182656,391,1,18,0
7.550624227,679,2.91,0.013146244,8,0.404847106,422,1,3,0
7.519394954,862,2.8,0.012417673,6,0.370681214,395,1,10,1
7.516656634,935,2.15,0.003689183,8,0.391052692,428,3,8,0
7.542970756,899,3.78,0.026566057,6,0.394841301,419,3,8,0
7.577829826,967,2.47,0.019055529,6,0.393614753,395,4,4,0
7.553750919,886,0.34,0.009099895,8,0.352142252,421,1,10,0
7.545193202,908,2.92,0.026336288,8,0.306226271,428,2,2,0
7.547198898,713,2.76,0.000402307,8,0.335737623,426,4,14,0
7.508847596,953,3.08,0.021303805,8,0.399755682,402,2,18,0
7.539984793,915,0.31,0.025014602,8,0.372531149,419,4,4,0
7.581258866,842,2.72,0.017814466,8,0.307620485,406,4,10,0
7.57464641,805,3.22,0.012225621,6,0.312569016,421,1,8,0
7.592069557,886,2.98,0.013475138,8,0.373341447,397,3,11,1
7.545236841,806,4.14,0.006276926,8,0.326294452,394,4,6,1
7.543632981,659,1.41,0.001209154,6,0.409347368,422,2,15,0
7.55485887,699,0.86,0.010450363,8,0.376476567,401,1,11,0
7.506294642,851,3.22,0.016096104,8,0.341812354,409,2,1,0
7.585129758,859,2.22,0.002925875,6,0.334070289,390,2,9,0
7.543104756,650,1.57,0.005834063,6,0.331230775,394,1,11,1
7.543069833,663,2.16,0.029700426,7,0.382298077,422,2,11,0
7.520500643,838,0.57,0.014058223,8,0.3267726,405,4,4,0
7.516930655,934,2.78,0.011872794,7,0.399043891,404,4,15,0
7.535510499,772,1.98,0.003496022,8,0.362836104,418,3,1,0
7.561341233,693,2.41,0.019502763,7,0.33441708,390,4,3,1
7.533536643,859,3.18,0.019636437,7,0.364174866,410,2,11,0
7.576805248,667,3.28,0.014464075,8,0.397216874,428,3,20,0
7.570522613,929,2.42,0.006988984,6,0.395382596,413,3,17,0
7.585523697,859,2.39,0.013455202,6,0.338343809,421,1,5,0
7.579237322,705,1.45,0.010972958,6,0.371902083,406,4,8,0
7.533166094,780,1.96,0.00374979,6,0.336582422,407,1,12,0
7.574511729,909,2.68,0.027216938,6,0.348231601,425,2,9,0
7.592054429,834,1.28,0.018241911,8,0.308462158,405,1,10,0
7.50323932,921,1.51,0.009911652,8,0.408796698,407,4,12,0
7.535976981,939,1.37,0.010751649,7,0.324679388,410,2,1,0
7.542273685,899,2.17,0.026669063,7,0.365959143,392,4,13,1
7.593770794,741,0.61,0.001895573,6,0.33867482,401,3,8,0
7.572471352,913,1.35,0.008053381,7,0.345761768,390,2,5,0
7.57764189,760,1.21,0.002455167,7,0.390517482,398,1,18,0
7.54168964,714,2.71,0.016421614,6,0.40775022,398,1,3,0
7.576492885,927,4.12,0.021224059,7,0.347161864,411,4,11,0
7.584037805,725,1.41,0.016037869,8,0.345340527,422,3,12,0
7.542836538,746,3.27,0.00656243,8,0.371858452,413,4,3,0
7.565969234,722,1.52,0.000964561,6,0.334233332,416,1,12,0
7.577020023,827,0.2,0.01361112,7,0.380384358,425,1,6,0
7.548995921,700,3.31,0.015347467,7,0.304539041,399,4,17,1
7.568670142,863,1.93,0.022796509,6,0.309008422,395,2,16,1
7.563419077,973,3.46,0.019254149,6,0.336775481,428,1,6,0
7.527113038,718,3.15,0.027942591,7,0.350722661,416,1,2,0
7.509826731,659,3.75,0.003148226,8,0.380878094,427,3,11,0
7.577971936,917,2.03,0.004108104,7,0.357837512,391,3,15,0
7.509228655,950,3.35,0.015325478,7,0.305965204,414,3,20,0
7.57550527,715,1.51,0.007634161,6,0.325344996,425,3,9,0
7.583264736,953,3.77,0.008922095,6,0.396820644,410,3,19,0
7.502481374,750,1.9,0.027109161,6,0.305540329,425,4,14,0
7.535456909,745,2.42,0.000275063,8,0.361677847,413,4,15,0
7.510044563,725,1.84,0.000669655,7,0.40419275,397,3,1,0
7.560006926,718,2.11,0.024388536,6,0.379859937,422,3,20,0
7.587592983,868,2.01,0.026234923,8,0.311865353,402,1,12,0
7.509880672,877,2.87,0.023392579,7,0.308353312,408,1,2,0
7.537900352,934,0.49,0.028127659,6,0.38173826,427,2,8,0
7.59866995,957,4.11,0.018761314,7,0.377329583,403,4,9,0
7.510339753,806,2.39,0.009178191,8,0.308727149,392,1,10,1
7.55252632,761,3.99,0.005482904,8,0.3051894,410,4,16,0
7.549951508,761,3.39,0.01912306,8,0.360633992,420,1,5,0
7.50235907,952,2.47,0.023710215,8,0.392622398,410,1,11,0
7.524850579,749,2.63,0.01801066,6,0.397527475,417,3,15,0
7.58250985,756,3.37,0.02521599,6,0.315700216,415,4,1,0
7.528569375,647,2.38,0.009694443,6,0.346814872,422,2,3,0
7.574976639,946,1.55,0.02783504,8,0.360633868,404,1,5,0
7.52972349,626,1.25,0.021064928,8,0.396407547,417,4,15,0
7.567007269,651,1.69,0.00869618,8,0.354369213,418,3,6,0
7.583153689,884,3.71,0.022844494,8,0.38497858,415,1,11,0
7.524255455,722,3.13,0.008736523,6,0.346105352,410,4,7,0
7.598329071,780,1.26,0.024133861,6,0.387299566,424,3,4,0
7.523940493,884,1.84,0.012441971,6,0.35064721,419,3,4,0
7.562242564,704,3.21,0.001667248,6,0.4000933,429,4,17,0
7.583167083,953,3.59,0.024721616,7,0.385498498,424,4,9,0
7.561558789,836,3.74,0.00810401,6,0.334593712,402,3,7,0
7.554900383,943,0.94,0.019553512,7,0.338327189,417,4,13,0
7.542203673,693,0.96,0.015375761,7,0.310777971,416,2,4,0
7.533275637,822,0.58,0.00126586,6,0.341698117,392,1,11,0
7.544459971,870,3.97,0.000971024,8,0.351838052,415,1,13,0
7.536203936,920,1.83,0.010244598,6,0.341967777,400,1,10,0
7.567240651,933,0.82,0.00643011,8,0.369401598,427,4,7,0
7.513806363,639,0.26,0.010667194,7,0.408283748,426,3,2,0
7.566120011,885,2.9,0.008500004,8,0.393363945,423,2,18,0
7.531441931,667,0.62,0.024563802,6,0.384472622,391,4,16,1
7.595137503,623,3.51,0.006432466,8,0.308041701,399,4,6,1
7.522593852,938,4.08,0.012969602,6,0.360841405,394,1,7,0
7.533035715,816,2.17,0.016131125,8,0.372892849,394,2,6,1
7.56804496,725,0.74,0.014643307,7,0.370348878,404,3,11,0
7.51916292,924,3.18,0.00948004,8,0.305862228,422,1,16,0
7.572670433,689,0.48,0.009530662,6,0.339058108,410,1,10,0
7.576583586,711,4.07,0.019361978,8,0.384466494,406,1,2,0
7.54241678,682,0.11,0.0106538,7,0.353988601,427,3,3,0
7.583956265,913,1.23,0.003564522,6,0.377703312,424,3,2,0
7.54486744,975,2.71,0.029993115,8,0.335021211,412,3,4,0
7.580115007,810,2.17,0.010564562,6,0.307347141,417,1,18,0
7.59111294,660,0.62,0.016894256,7,0.383654391,413,3,8,0
7.537707893,869,0.7,0.002285312,6,0.312440581,416,4,3,0
7.531054232,755,1.65,0.02938641,7,0.30189074,426,1,13,0
7.581043404,885,2.26,0.016198928,6,0.302285212,415,4,5,0
7.512336979,737,0.91,0.00776854,7,0.307007065,414,2,7,0
7.517698225,747,1.62,0.006607459,6,0.323309382,415,1,12,0
7.521336796,655,2.26,0.028442221,6,0.396769549,408,2,16,0
7.522876205,789,3.39,0.004448092,8,0.360807696,394,3,4,0
7.552622233,921,2.21,0.016937021,6,0.300523944,410,1,14,0
7.598014671,672,2.44,0.019611708,8,0.331343534,390,3,2,1
7.519234953,644,2.62,0.012816153,8,0.321826985,409,4,15,0
7.515636984,833,3.43,0.014342753,7,0.312396086,390,3,9,1
7.580350718,817,0.47,0.002193493,8,0.324524922,418,4,4,0
7.583083296,871,3.33,0.021458172,7,0.306652177,428,2,14,0
7.523810664,760,3.17,0.00542439,7,0.39371835,394,3,6,1
7.53663545,714,2.67,0.01669441,7,0.369603519,417,1,12,0
7.521044388,953,2.53,0.004691923,7,0.338357351,415,1,18,0
7.588420275,872,4.08,0.023646667,7,0.330225027,405,1,3,0
7.59771173,947,0.11,0.016124232,8,0.355118374,415,4,3,0
7.547421616,799,1.67,0.016698811,8,0.318177848,412,2,19,0
7.519984219,836,1.02,0.01342447,7,0.377727598,401,1,6,0
7.533565416,676,3.02,0.015148465,8,0.358857104,397,3,6,1
7.533367036,783,3.91,0.002235321,6,0.373030862,407,4,17,0
7.569198625,648,1.77,0.002671644,8,0.344546059,424,1,19,0
7.537165184,628,0.95,0.029231724,7,0.407217995,406,3,13,0
7.552432225,774,1.65,0.009125731,8,0.377206142,406,3,20,0
7.536035894,685,1.41,0.02342132,6,0.32810784,402,2,19,0
7.544220881,695,2.9,0.01888907,7,0.364581309,425,3,14,0
7.52352639,714,3.04,0.003405649,8,0.331441661,394,1,16,0
7.52074236,932,3.96,0.009394237,7,0.323756311,430,4,13,0
7.585702712,716,2.06,0.023305673,8,0.362637275,421,1,7,0
7.570440455,693,4.09,0.016997026,6,0.392649297,424,3,16,0
7.58729731,839,2.94,0.011411991,8,0.371833066,413,3,7,0
7.57989882,623,1.97,0.011962602,8,0.329137343,425,1,12,0
7.526593901,651,3.38,0.006024051,6,0.369930576,403,1,12,0
7.598465893,686,1.05,0.019515734,6,0.308668311,414,4,7,0
7.506862271,641,0.25,0.016660833,6,0.349655683,430,1,1,0
7.518717671,938,3.54,0.02795561,6,0.358551542,410,4,12,0
7.579059976,768,1.92,0.021523141,6,0.386398413,399,3,19,1
7.526894833,628,0.8,0.023328949,6,0.356684979,413,4,20,0
7.578476279,864,1.55,0.020412864,8,0.347511193,423,4,15,0
7.523126571,893,2.88,0.013770809,6,0.307912827,398,2,11,1
7.572414276,736,1.42,0.01254898,8,0.36882858,422,3,17,0
7.581178971,746,3.01,0.002041298,6,0.322637085,417,4,17,0
7.591348798,708,1.56,0.00527704,8,0.366124341,419,3,2,0
7.523992428,751,0.89,0.010283395,8,0.361580451,421,3,2,0
7.502341936,953,1.62,0.017937187,6,0.350762694,402,2,9,0
7.573065665,868,3.97,0.016435283,7,0.325389519,420,1,1,0
7.527081418,648,2.06,0.025943568,6,0.312632773,394,2,1,1
7.54872826,959,0.21,0.011012811,7,0.358587456,402,3,7,0
7.574170705,839,0.21,0.024234991,6,0.382867461,401,3,9,0
7.585062031,865,2.88,0.011824127,6,0.377523607,402,1,5,0
7.538662419,709,0.6,0.017765596,8,0.408196623,423,4,1,0
7.555545454,870,4,0.015147336,7,0.351717478,407,3,9,0
7.562678393,687,0.45,0.018635942,8,0.349680482,425,2,9,0
7.508452571,659,3.62,0.000516737,8,0.331156053,403,4,7,0
7.535600328,779,0.27,0.028807984,7,0.36918844,422,1,6,0
7.574599542,685,3.93,0.013676088,8,0.320409934,414,4,3,0
7.520224481,713,0.87,0.026462001,6,0.389337503,424,1,12,0
7.579710285,886,2.55,0.026088668,6,0.323259039,426,3,4,0
7.599379765,775,1.95,0.018606393,8,0.328859123,398,1,11,1
7.538511453,729,3.76,0.016484176,8,0.345445617,396,4,16,1
7.532561075,976,0.13,0.020382143,8,0.390797813,425,2,8,0
7.519349348,933,3.61,0.009743465,7,0.306083006,413,2,2,0
7.550654679,782,3.15,0.004642634,6,0.408232523,396,2,3,0
7.576844456,892,1.01,0.007592873,6,0.347338566,411,3,4,0
7.505927012,749,1.66,0.004975963,8,0.337970348,409,1,17,0
7.513735056,934,0.9,0.023798208,7,0.373736655,398,2,16,0
7.545662349,977,2.12,0.013199059,8,0.37271932,402,1,16,0
7.551070223,767,2.61,0.024881113,6,0.387102503,424,3,1,0
7.588090817,884,2.32,0.002787834,6,0.352712316,406,2,5,0
7.593917063,825,0.27,0.019235667,7,0.364369731,420,2,7,0
7.56757103,919,3.62,0.027468774,8,0.333016328,429,2,4,0
7.564029005,942,3.82,0.012452535,7,0.357218218,415,2,9,0
7.508953478,678,3.85,0.029296727,7,0.379489691,390,2,8,1
7.585741839,922,1.75,0.012129002,6,0.365090446,406,4,2,0
7.577315845,689,3.92,0.012364759,6,0.382984036,402,3,16,0
7.55558057,862,2.4,0.009042722,8,0.400993178,426,1,17,0
7.558853585,730,3.74,0.001862733,8,0.344432966,398,2,15,0
7.565081242,684,1.53,0.01095236,7,0.345152198,419,1,1,0
7.506935246,730,2.5,0.016998343,6,0.369947452,422,2,16,0
7.553991783,629,0.24,0.017621888,6,0.38438145,428,4,9,0
7.511899299,843,2.67,0.027875766,8,0.304420807,397,2,14,1
7.592332324,691,0.57,0.018901998,7,0.35522774,411,3,12,0
7.56683865,889,2.08,0.014806577,6,0.326965222,423,2,8,0
7.568240777,726,1.19,0.020468045,7,0.354527014,409,3,1,0
7.593997898,634,1.2,0.013814525,6,0.340171676,425,1,11,0
7.54447078,936,2.96,0.012763072,7,0.309637111,390,1,18,0
7.543932759,863,0.21,0.023018994,6,0.398799721,413,1,9,0
7.533519241,841,2.52,0.027394533,8,0.322207019,400,1,9,0
7.591683916,791,3.78,0.005549246,6,0.300431864,392,4,16,1
7.519894115,674,2.03,0.007304765,7,0.352872286,406,3,1,0
7.567885877,815,2.9,0.012033305,8,0.394084976,411,2,4,0
7.587662011,804,1.96,0.016209546,6,0.369645196,429,4,10,0
7.510419213,883,3.64,0.006301494,6,0.310227795,418,2,18,0
7.530038593,882,2.73,0.003026143,7,0.309946158,426,3,17,0
7.55711778,831,0.27,0.002501873,6,0.342676821,390,1,7,0
7.50890471,897,1.55,0.028934512,7,0.383707775,421,1,16,0
7.546095063,791,1.73,0.015834704,7,0.389636333,415,4,15,0
7.596395004,781,3.4,0.002540828,7,0.380650668,409,1,17,0
7.559471422,728,2.17,0.011459557,6,0.378366682,406,1,19,0
7.586848394,906,0.21,0.005068407,7,0.323870869,414,3,19,0
7.51658277,825,1.37,0.003949987,6,0.349967525,418,2,12,0
7.539940899,757,0.18,0.023156487,7,0.332192846,415,4,18,0
7.527649266,965,3.65,0.017071199,8,0.325446224,423,1,7,0
7.502961242,970,1.59,0.017621663,6,0.332302676,411,3,19,0
7.566342659,956,3.73,0.010886483,7,0.338157329,404,3,2,0
7.552488978,666,3.54,0.025176839,6,0.3223723,417,2,8,0
7.598365855,673,1.24,0.013479246,6,0.404452717,409,1,12,0
7.591488186,823,3.47,0.022467487,7,0.397609658,404,2,1,0
7.524897136,814,0.51,0.029528355,7,0.34234929,428,3,9,0
7.530191011,693,1.38,0.020219664,7,0.407404873,417,1,15,0
7.557442778,869,3.05,0.012414522,8,0.326137628,392,3,18,1
7.50809422,758,4.13,0.022797622,7,0.319388498,418,1,6,0
7.544392081,633,2.54,0.016773216,7,0.305207061,418,3,13,0
7.551160453,670,0.93,0.022369906,8,0.354795684,410,1,2,0
7.576281669,672,3.35,0.015050138,8,0.318516822,405,1,14,0
7.508734456,969,1.39,0.027437949,6,0.384502571,396,2,18,0
7.597514491,879,3.84,0.026375866,8,0.347094191,425,3,9,0
7.501794725,870,3.93,0.02300341,6,0.35397836,394,3,6,1
7.595011376,641,1.3,0.004059618,8,0.314356977,416,1,2,0
7.561799199,712,1.24,0.01980178,7,0.339761245,395,4,8,1
7.577994587,863,1.49,0.023113417,6,0.391311259,425,3,20,0
7.578796562,807,2.78,0.028795315,8,0.353524292,415,3,8,0
7.573610923,648,2.83,0.009437702,8,0.326162225,397,1,4,1
7.598400654,698,2.57,0.020648551,6,0.394913321,426,3,5,0
7.538807035,881,4.13,0.013975588,8,0.371424211,398,2,12,1
7.591057689,893,1.51,0.020944395,7,0.36875372,416,4,17,0
7.584905542,675,3.47,0.027454695,8,0.301596391,408,2,20,0
7.507329999,852,1.3,0.026245018,6,0.388421084,416,2,14,0
7.555164793,684,1.49,0.026636934,8,0.316482127,422,1,8,0
7.502112985,644,2.85,0.008090495,7,0.366024911,393,3,11,1
7.522893703,625,3.22,0.00230647,8,0.326433405,390,3,11,0
7.586828438,870,3.68,0.014194447,8,0.373572708,407,4,7,0
7.568683146,752,0.97,0.012643104,7,0.378381664,408,4,3,0
7.557210313,923,0.13,0.021311855,8,0.404791725,400,1,11,0
7.594885115,979,3.73,0.007556375,8,0.373277376,415,2,14,0
7.573745765,915,4.01,0.009855018,6,0.352676317,420,4,12,0
7.594289693,978,2.2,0.001983285,6,0.312740954,395,1,1,0
7.52057014,742,3.9,0.002940001,6,0.354520319,407,1,12,0
7.554709958,688,0.47,0.012775109,8,0.313662189,391,1,7,1
7.527692242,752,3.24,0.011164689,7,0.38647103,429,2,10,0
7.547192834,865,0.67,0.004233045,8,0.337233293,429,4,9,0
7.534579244,952,0.76,0.00285103,6,0.392695709,404,1,18,0
7.548616917,963,2.53,0.000422928,6,0.376476402,399,1,9,0
7.573141506,673,0.57,0.024327128,6,0.328395927,409,4,2,0
7.523140565,930,2.53,0.001386329,6,0.339370949,407,3,15,0
7.595668568,795,1.77,0.012084159,6,0.389417853,417,3,1,0
7.550520023,753,2.66,0.005308604,6,0.336154479,418,2,1,0
7.508039481,788,1.79,0.013791813,6,0.380159159,397,3,16,1
7.539798057,757,3.42,0.023705091,6,0.313359266,420,2,16,0
7.555749547,900,1.1,0.025167596,7,0.304270452,406,2,6,0
7.537744221,892,2,0.01775262,6,0.316293008,423,1,17,0
7.590005587,672,3.89,0.002851904,7,0.365572843,421,3,12,0
7.57308746,873,0.24,0.022949039,6,0.363896297,399,2,1,1
7.546996178,644,1.17,0.015329365,7,0.307659517,397,2,4,1
7.522321184,632,2.4,0.011961583,7,0.39237744,393,4,12,1
7.516508264,829,1.08,0.01011283,6,0.301781832,395,1,3,1
7.56795596,684,0.13,0.016797417,8,0.367686925,404,1,16,0
7.59823182,889,3.82,0.015273353,7,0.357070567,391,3,2,1
7.565668076,912,1.37,0.021457237,8,0.344102261,416,1,19,0
7.57148828,708,3.66,0.020601062,6,0.340644194,405,2,19,0
7.584513548,773,0.94,0.020415345,8,0.336085267,410,4,12,0
7.539280103,735,0.18,0.010176326,8,0.348536364,391,4,15,1
7.534856551,948,3.63,0.025751782,8,0.328149871,409,2,9,0
7.508271186,689,0.49,0.015603079,8,0.409979533,423,3,2,0
7.587990864,959,3.24,0.019437689,8,0.401890775,404,2,17,0
7.588629649,884,3.37,0.008006025,7,0.380405268,412,4,10,0
7.512703873,898,1.86,0.004304328,7,0.332005085,408,4,13,0
7.501364707,912,0.38,0.001371831,6,0.332760931,422,3,15,0
7.578914152,696,1.84,0.014017205,8,0.360227439,416,2,13,0
7.583617583,626,1.77,0.005627837,7,0.359017272,405,1,5,0
7.567416723,843,4.11,0.003363808,8,0.343712377,406,1,11,0
7.575515616,691,2.98,0.025912736,7,0.395124663,406,2,1,0
7.512707052,748,0.29,0.027144621,6,0.391910946,429,1,9,0
7.567966189,883,2.37,0.002294624,7,0.315526946,392,3,4,0
7.512920395,965,2.22,0.001372137,7,0.408893529,424,1,9,0
7.58955359,703,2.06,0.020954376,7,0.334391174,420,2,13,0
7.528850829,643,3.94,0.017172092,8,0.373082188,418,1,10,0
7.580504118,949,4.03,0.00180635,6,0.384283962,423,4,11,0
7.5305401,885,0.63,0.010629934,6,0.349830728,424,3,1,0
7.502357399,976,1.25,0.01260329,8,0.339778452,404,2,18,0
7.58185258,708,1.39,0.025821339,6,0.340036803,415,3,17,0
7.566605044,759,4.08,0.009559113,8,0.320048273,419,4,14,0
7.522117991,709,2.1,0.012832921,7,0.386176749,407,3,11,0
7.565043189,905,0.98,0.007908888,7,0.335527876,410,1,2,0
7.502132472,877,2.41,0.007782712,7,0.308926783,400,2,6,0
7.540282705,696,1.76,0.00134664,6,0.397250309,405,3,8,0
7.532970957,623,2.43,0.004792685,7,0.389191807,407,2,20,0
7.523498421,816,0.72,0.027502153,8,0.364433963,391,4,19,1
7.503272343,752,2.92,0.021871941,6,0.378393662,424,1,4,0
7.527874288,725,1.54,0.021202491,6,0.341690888,407,1,19,0
7.56381404,898,1,0.029646113,6,0.35074195,401,4,14,0
7.57256822,953,2.16,0.02197888,7,0.382695311,396,1,20,0
7.505467475,817,2.37,0.028600506,8,0.389447027,409,3,18,0
7.521329558,830,3.03,0.001048703,7,0.327975827,391,3,6,0
7.53653115,741,1.62,0.016582144,8,0.389882001,401,4,13,0
